Sample in Buffer,Sample in Window,TRIGGER,design_1_i/xlslice_bit0_Dout,design_1_i/xlslice_bit1_Dout,design_1_i/hier_0_test,design_1_i/hier_0_dout_mem,design_1_i/hier_0_dout_fifo,design_1_i/New_cdr_A_dout10b[9:0],design_1_i/dv_1[1:0],design_1_i/d_in_1[1:0],design_1_i/hier_0_address[13:0],design_1_i/address_counter_0_address[13:0],design_1_i/h_bert_Q[31:0]
23391,23391,0,0,0,0,1,0,1011010110,2,1,0000,185c,0
23392,23392,0,0,0,0,1,0,1011010110,3,1,0000,185d,0
23393,23393,0,0,0,0,1,0,1011010110,1,1,0000,185e,0
23394,23394,0,0,0,0,1,0,1011010110,2,1,0000,185f,0
23395,23395,0,0,0,0,1,0,1011010110,1,1,0000,1860,0
23396,23396,0,0,0,0,1,0,1011010110,2,1,0000,1861,0
23397,23397,0,0,0,0,1,0,1011010110,3,1,0000,1862,0
23398,23398,0,0,0,0,1,0,1011010110,1,1,0000,1863,0
23399,23399,0,0,0,0,1,0,1011010110,2,1,0000,1864,0
23400,23400,0,0,0,0,1,0,1011010110,1,3,0000,1865,0
23401,23401,0,0,0,0,1,0,1011010110,3,1,0000,1866,0
23402,23402,0,0,0,0,1,0,1011010110,1,1,0000,1867,0
23403,23403,0,0,0,0,1,0,1011010110,2,1,0000,1868,0
23404,23404,0,0,0,0,1,0,1011010110,1,1,0000,1869,0
23405,23405,0,0,0,0,1,0,1011010110,2,1,0000,186a,0
23406,23406,0,0,0,0,1,0,1011010110,3,1,0000,186b,0
23407,23407,0,0,0,0,1,0,1011010110,1,1,0000,186c,0
23408,23408,0,0,0,0,1,0,1011010110,2,1,0000,186d,0
23409,23409,0,0,0,0,1,0,1011010110,3,1,0000,186e,0
23410,23410,0,0,0,0,1,0,1011010110,0,0,0000,186f,0
23411,23411,0,0,0,0,1,0,1011010110,2,1,0000,1870,0
23412,23412,0,0,0,0,1,0,1011010110,3,1,0000,1871,0
23413,23413,0,0,0,0,1,0,1011010110,1,1,0000,1872,0
23414,23414,0,0,0,0,1,0,1011010110,2,1,0000,1873,0
23415,23415,0,0,0,0,1,0,1011010110,1,1,0000,1874,0
23416,23416,0,0,0,0,1,0,1011010110,2,1,0000,1875,0
23417,23417,0,0,0,0,1,0,1011010110,3,1,0000,1876,0
23418,23418,0,0,0,0,1,0,1011010110,1,1,0000,1877,0
23419,23419,0,0,0,0,1,0,1011010110,2,1,0000,1878,0
23420,23420,0,0,0,0,1,0,1011010110,1,3,0000,1879,0
23421,23421,0,0,0,0,1,0,1011010110,3,1,0000,187a,0
23422,23422,0,0,0,0,1,0,1011010110,1,1,0000,187b,0
23423,23423,0,0,0,0,1,0,1011010110,2,1,0000,187c,0
23424,23424,0,0,0,0,1,0,1011010110,1,1,0000,187d,0
23425,23425,0,0,0,0,1,0,1011010110,2,1,0000,187e,0
23426,23426,0,0,0,0,1,0,1011010110,3,1,0000,187f,0
23427,23427,0,0,0,0,1,0,1011010110,1,1,0000,1880,0
23428,23428,0,0,0,0,1,0,1011010110,2,1,0000,1881,0
23429,23429,0,0,0,0,1,0,1011010110,3,1,0000,1882,0
23430,23430,0,0,0,0,1,0,1011010110,0,0,0000,1883,0
23431,23431,0,0,0,0,1,0,1011010110,2,1,0000,1884,0
23432,23432,0,0,0,0,1,0,1011010110,3,1,0000,1885,0
23433,23433,0,0,0,0,1,0,1011010110,1,1,0000,1886,0
23434,23434,0,0,0,0,1,0,1011010110,2,1,0000,1887,0
23435,23435,0,0,0,0,1,0,1011010110,1,1,0000,1888,0
23436,23436,0,0,0,0,1,0,1011010110,2,1,0000,1889,0
23437,23437,0,0,0,0,1,0,1011010110,3,1,0000,188a,0
23438,23438,0,0,0,0,1,0,1011010110,1,1,0000,188b,0
23439,23439,0,0,0,0,1,0,1011010110,2,1,0000,188c,0
23440,23440,0,0,0,0,1,0,1011010110,1,3,0000,188d,0
23441,23441,0,0,0,0,1,0,1011010110,3,1,0000,188e,0
23442,23442,0,0,0,0,1,0,1011010110,1,1,0000,188f,0
23443,23443,0,0,0,0,1,0,1011010110,2,1,0000,1890,0
23444,23444,0,0,0,0,1,0,1011010110,1,1,0000,1891,0
23445,23445,0,0,0,0,1,0,1011010110,2,1,0000,1892,0
23446,23446,0,0,0,0,1,0,1011010110,3,1,0000,1893,0
23447,23447,0,0,0,0,1,0,1011010110,1,1,0000,1894,0
23448,23448,0,0,0,0,1,0,1011010110,2,1,0000,1895,0
23449,23449,0,0,0,0,1,0,1011010110,3,1,0000,1896,0
23450,23450,0,0,0,0,1,0,1011010110,0,0,0000,1897,0
23451,23451,0,0,0,0,1,0,1011010110,2,1,0000,1898,0
23452,23452,0,0,0,0,1,0,1011010110,3,1,0000,1899,0
23453,23453,0,0,0,0,1,0,1011010110,1,1,0000,189a,0
23454,23454,0,0,0,0,1,0,1011010110,2,1,0000,189b,0
23455,23455,0,0,0,0,1,0,1011010110,1,1,0000,189c,0
23456,23456,0,0,0,0,1,0,1011010110,2,1,0000,189d,0
23457,23457,0,0,0,0,1,0,1011010110,3,1,0000,189e,0
23458,23458,0,0,0,0,1,0,1011010110,1,1,0000,189f,0
23459,23459,0,0,0,0,1,0,1011010110,2,1,0000,18a0,0
23460,23460,0,0,0,0,1,0,1011010110,1,3,0000,18a1,0
23461,23461,0,0,0,0,1,0,1011010110,3,1,0000,18a2,0
23462,23462,0,0,0,0,1,0,1011010110,1,1,0000,18a3,0
23463,23463,0,0,0,0,1,0,1011010110,2,1,0000,18a4,0
23464,23464,0,0,0,0,1,0,1011010110,1,1,0000,18a5,0
23465,23465,0,0,0,0,1,0,1011010110,2,1,0000,18a6,0
23466,23466,0,0,0,0,1,0,1011010110,3,1,0000,18a7,0
23467,23467,0,0,0,0,1,0,1011010110,1,1,0000,18a8,0
23468,23468,0,0,0,0,1,0,1011010110,2,1,0000,18a9,0
23469,23469,0,0,0,0,1,0,1011010110,3,1,0000,18aa,0
23470,23470,0,0,0,0,1,0,1011010110,0,0,0000,18ab,0
23471,23471,0,0,0,0,1,0,1011010110,2,1,0000,18ac,0
23472,23472,0,0,0,0,1,0,1011010110,3,1,0000,18ad,0
23473,23473,0,0,0,0,1,0,1011010110,1,1,0000,18ae,0
23474,23474,0,0,0,0,1,0,1011010110,2,1,0000,18af,0
23475,23475,0,0,0,0,1,0,1011010110,1,1,0000,18b0,0
23476,23476,0,0,0,0,1,0,1011010110,2,1,0000,18b1,0
23477,23477,0,0,0,0,1,0,1011010110,3,1,0000,18b2,0
23478,23478,0,0,0,0,1,0,1011010110,1,1,0000,18b3,0
23479,23479,0,0,0,0,1,0,1011010110,2,1,0000,18b4,0
23480,23480,0,0,0,0,1,0,1011010110,1,3,0000,18b5,0
23481,23481,0,0,0,0,1,0,1011010110,3,1,0000,18b6,0
23482,23482,0,0,0,0,1,0,1011010110,1,1,0000,18b7,0
23483,23483,0,0,0,0,1,0,1011010110,2,1,0000,18b8,0
23484,23484,0,0,0,0,1,0,1011010110,1,1,0000,18b9,0
23485,23485,0,0,0,0,1,0,1011010110,2,1,0000,18ba,0
23486,23486,0,0,0,0,1,0,1011010110,3,1,0000,18bb,0
23487,23487,0,0,0,0,1,0,1011010110,1,1,0000,18bc,0
23488,23488,0,0,0,0,1,0,1011010110,2,1,0000,18bd,0
23489,23489,0,0,0,0,1,0,1011010110,3,1,0000,18be,0
23490,23490,0,0,0,0,1,0,1011010110,0,0,0000,18bf,0
23491,23491,0,0,0,0,1,0,1011010110,2,1,0000,18c0,0
23492,23492,0,0,0,0,1,0,1011010110,3,1,0000,18c1,0
23493,23493,0,0,0,0,1,0,1011010110,1,1,0000,18c2,0
23494,23494,0,0,0,0,1,0,1011010110,2,1,0000,18c3,0
23495,23495,0,0,0,0,1,0,1011010110,1,1,0000,18c4,0
23496,23496,0,0,0,0,1,0,1011010110,2,1,0000,18c5,0
23497,23497,0,0,0,0,1,0,1011010110,3,1,0000,18c6,0
23498,23498,0,0,0,0,1,0,1011010110,1,1,0000,18c7,0
23499,23499,0,0,0,0,1,0,1011010110,2,1,0000,18c8,0
23500,23500,0,0,0,0,1,0,1011010110,1,3,0000,18c9,0
23501,23501,0,0,0,0,1,0,1011010110,3,1,0000,18ca,0
23502,23502,0,0,0,0,1,0,1011010110,1,1,0000,18cb,0
23503,23503,0,0,0,0,1,0,1011010110,2,1,0000,18cc,0
23504,23504,0,0,0,0,1,0,1011010110,1,1,0000,18cd,0
23505,23505,0,0,0,0,1,0,1011010110,2,1,0000,18ce,0
23506,23506,0,0,0,0,1,0,1011010110,3,1,0000,18cf,0
23507,23507,0,0,0,0,1,0,1011010110,1,1,0000,18d0,0
23508,23508,0,0,0,0,1,0,1011010110,2,1,0000,18d1,0
23509,23509,0,0,0,0,1,0,1011010110,3,1,0000,18d2,0
23510,23510,0,0,0,0,1,0,1011010110,0,0,0000,18d3,0
23511,23511,0,0,0,0,1,0,1011010110,2,1,0000,18d4,0
23512,23512,0,0,0,0,1,0,1011010110,3,1,0000,18d5,0
23513,23513,0,0,0,0,1,0,1011010110,1,1,0000,18d6,0
23514,23514,0,0,0,0,1,0,1011010110,2,1,0000,18d7,0
23515,23515,0,0,0,0,1,0,1011010110,1,1,0000,18d8,0
23516,23516,0,0,0,0,1,0,1011010110,2,1,0000,18d9,0
23517,23517,0,0,0,0,1,0,1011010110,3,1,0000,18da,0
23518,23518,0,0,0,0,1,0,1011010110,1,1,0000,18db,0
23519,23519,0,0,0,0,1,0,1011010110,2,1,0000,18dc,0
23520,23520,0,0,0,0,1,0,1011010110,1,3,0000,18dd,0
23521,23521,0,0,0,0,1,0,1011010110,3,1,0000,18de,0
23522,23522,0,0,0,0,1,0,1011010110,1,1,0000,18df,0
23523,23523,0,0,0,0,1,0,1011010110,2,1,0000,18e0,0
23524,23524,0,0,0,0,1,0,1011010110,1,1,0000,18e1,0
23525,23525,0,0,0,0,1,0,1011010110,2,1,0000,18e2,0
23526,23526,0,0,0,0,1,0,1011010110,3,1,0000,18e3,0
23527,23527,0,0,0,0,1,0,1011010110,1,1,0000,18e4,0
23528,23528,0,0,0,0,1,0,1011010110,2,1,0000,18e5,0
23529,23529,0,0,0,0,1,0,1011010110,3,1,0000,18e6,0
23530,23530,0,0,0,0,1,0,1011010110,0,0,0000,18e7,0
23531,23531,0,0,0,0,1,0,1011010110,2,1,0000,18e8,0
23532,23532,0,0,0,0,1,0,1011010110,3,1,0000,18e9,0
23533,23533,0,0,0,0,1,0,1011010110,1,1,0000,18ea,0
23534,23534,0,0,0,0,1,0,1011010110,2,1,0000,18eb,0
23535,23535,0,0,0,0,1,0,1011010110,1,1,0000,18ec,0
23536,23536,0,0,0,0,1,0,1011010110,2,1,0000,18ed,0
23537,23537,0,0,0,0,1,0,1011010110,3,1,0000,18ee,0
23538,23538,0,0,0,0,1,0,1011010110,1,1,0000,18ef,0
23539,23539,0,0,0,0,1,0,1011010110,2,1,0000,18f0,0
23540,23540,0,0,0,0,1,0,1011010110,1,3,0000,18f1,0
23541,23541,0,0,0,0,1,0,1011010110,3,1,0000,18f2,0
23542,23542,0,0,0,0,1,0,1011010110,1,1,0000,18f3,0
23543,23543,0,0,0,0,1,0,1011010110,2,1,0000,18f4,0
23544,23544,0,0,0,0,1,0,1011010110,1,1,0000,18f5,0
23545,23545,0,0,0,0,1,0,1011010110,2,1,0000,18f6,0
23546,23546,0,0,0,0,1,0,1011010110,3,1,0000,18f7,0
23547,23547,0,0,0,0,1,0,1011010110,1,1,0000,18f8,0
23548,23548,0,0,0,0,1,0,1011010110,2,1,0000,18f9,0
23549,23549,0,0,0,0,1,0,1011010110,3,1,0000,18fa,0
23550,23550,0,0,0,0,1,0,1011010110,0,0,0000,18fb,0
23551,23551,0,0,0,0,1,0,1011010110,2,1,0000,18fc,0
23552,23552,0,0,0,0,1,0,1011010110,3,1,0000,18fd,0
23553,23553,0,0,0,0,1,0,1011010110,1,1,0000,18fe,0
23554,23554,0,0,0,0,1,0,1011010110,2,1,0000,18ff,0
23555,23555,0,0,0,0,1,0,1011010110,1,1,0000,1900,0
23556,23556,0,0,0,0,1,0,1011010110,2,1,0000,1901,0
23557,23557,0,0,0,0,1,0,1011010110,3,1,0000,1902,0
23558,23558,0,0,0,0,1,0,1011010110,1,1,0000,1903,0
23559,23559,0,0,0,0,1,0,1011010110,2,1,0000,1904,0
23560,23560,0,0,0,0,1,0,1011010110,1,3,0000,1905,0
23561,23561,0,0,0,0,1,0,1011010110,3,1,0000,1906,0
23562,23562,0,0,0,0,1,0,1011010110,1,1,0000,1907,0
23563,23563,0,0,0,0,1,0,1011010110,2,1,0000,1908,0
23564,23564,0,0,0,0,1,0,1011010110,1,1,0000,1909,0
23565,23565,0,0,0,0,1,0,1011010110,2,1,0000,190a,0
23566,23566,0,0,0,0,1,0,1011010110,3,1,0000,190b,0
23567,23567,0,0,0,0,1,0,1011010110,1,1,0000,190c,0
23568,23568,0,0,0,0,1,0,1011010110,2,1,0000,190d,0
23569,23569,0,0,0,0,1,0,1011010110,3,1,0000,190e,0
23570,23570,0,0,0,0,1,0,1011010110,0,0,0000,190f,0
23571,23571,0,0,0,0,1,0,1011010110,2,1,0000,1910,0
23572,23572,0,0,0,0,1,0,1011010110,3,1,0000,1911,0
23573,23573,0,0,0,0,1,0,1011010110,1,1,0000,1912,0
23574,23574,0,0,0,0,1,0,1011010110,2,1,0000,1913,0
23575,23575,0,0,0,0,1,0,1011010110,1,1,0000,1914,0
23576,23576,0,0,0,0,1,0,1011010110,2,1,0000,1915,0
23577,23577,0,0,0,0,1,0,1011010110,3,1,0000,1916,0
23578,23578,0,0,0,0,1,0,1011010110,1,1,0000,1917,0
23579,23579,0,0,0,0,1,0,1011010110,2,1,0000,1918,0
23580,23580,0,0,0,0,1,0,1011010110,1,3,0000,1919,0
23581,23581,0,0,0,0,1,0,1011010110,3,1,0000,191a,0
23582,23582,0,0,0,0,1,0,1011010110,1,1,0000,191b,0
23583,23583,0,0,0,0,1,0,1011010110,2,1,0000,191c,0
23584,23584,0,0,0,0,1,0,1011010110,1,1,0000,191d,0
23585,23585,0,0,0,0,1,0,1011010110,2,1,0000,191e,0
23586,23586,0,0,0,0,1,0,1011010110,3,1,0000,191f,0
23587,23587,0,0,0,0,1,0,1011010110,1,1,0000,1920,0
23588,23588,0,0,0,0,1,0,1011010110,2,1,0000,1921,0
23589,23589,0,0,0,0,1,0,1011010110,3,1,0000,1922,0
23590,23590,0,0,0,0,1,0,1011010110,0,0,0000,1923,0
23591,23591,0,0,0,0,1,0,1011010110,2,1,0000,1924,0
23592,23592,0,0,0,0,1,0,1011010110,3,1,0000,1925,0
23593,23593,0,0,0,0,1,0,1011010110,1,1,0000,1926,0
23594,23594,0,0,0,0,1,0,1011010110,2,1,0000,1927,0
23595,23595,0,0,0,0,1,0,1011010110,1,1,0000,1928,0
23596,23596,0,0,0,0,1,0,1011010110,2,1,0000,1929,0
23597,23597,0,0,0,0,1,0,1011010110,3,1,0000,192a,0
23598,23598,0,0,0,0,1,0,1011010110,1,1,0000,192b,0
23599,23599,0,0,0,0,1,0,1011010110,2,1,0000,192c,0
23600,23600,0,0,0,0,1,0,1011010110,1,3,0000,192d,0
23601,23601,0,0,0,0,1,0,1011010110,3,1,0000,192e,0
23602,23602,0,0,0,0,1,0,1011010110,1,1,0000,192f,0
23603,23603,0,0,0,0,1,0,1011010110,2,1,0000,1930,0
23604,23604,0,0,0,0,1,0,1011010110,1,1,0000,1931,0
23605,23605,0,0,0,0,1,0,1011010110,2,1,0000,1932,0
23606,23606,0,0,0,0,1,0,1011010110,3,1,0000,1933,0
23607,23607,0,0,0,0,1,0,1011010110,1,1,0000,1934,0
23608,23608,0,0,0,0,1,0,1011010110,2,1,0000,1935,0
23609,23609,0,0,0,0,1,0,1011010110,3,1,0000,1936,0
23610,23610,0,0,0,0,1,0,1011010110,0,0,0000,1937,0
23611,23611,0,0,0,0,1,0,1011010110,2,1,0000,1938,0
23612,23612,0,0,0,0,1,0,1011010110,3,1,0000,1939,0
23613,23613,0,0,0,0,1,0,1011010110,1,1,0000,193a,0
23614,23614,0,0,0,0,1,0,1011010110,2,1,0000,193b,0
23615,23615,0,0,0,0,1,0,1011010110,1,1,0000,193c,0
23616,23616,0,0,0,0,1,0,1011010110,2,1,0000,193d,0
23617,23617,0,0,0,0,1,0,1011010110,3,1,0000,193e,0
23618,23618,0,0,0,0,1,0,1011010110,1,1,0000,193f,0
23619,23619,0,0,0,0,1,0,1011010110,2,1,0000,1940,0
23620,23620,0,0,0,0,1,0,1011010110,1,3,0000,1941,0
23621,23621,0,0,0,0,1,0,1011010110,3,1,0000,1942,0
23622,23622,0,0,0,0,1,0,1011010110,1,1,0000,1943,0
23623,23623,0,0,0,0,1,0,1011010110,2,1,0000,1944,0
23624,23624,0,0,0,0,1,0,1011010110,1,1,0000,1945,0
23625,23625,0,0,0,0,1,0,1011010110,2,1,0000,1946,0
23626,23626,0,0,0,0,1,0,1011010110,3,1,0000,1947,0
23627,23627,0,0,0,0,1,0,1011010110,1,1,0000,1948,0
23628,23628,0,0,0,0,1,0,1011010110,2,1,0000,1949,0
23629,23629,0,0,0,0,1,0,1011010110,3,1,0000,194a,0
23630,23630,0,0,0,0,1,0,1011010110,0,0,0000,194b,0
23631,23631,0,0,0,0,1,0,1011010110,2,1,0000,194c,0
23632,23632,0,0,0,0,1,0,1011010110,3,1,0000,194d,0
23633,23633,0,0,0,0,1,0,1011010110,1,1,0000,194e,0
23634,23634,0,0,0,0,1,0,1011010110,2,1,0000,194f,0
23635,23635,0,0,0,0,1,0,1011010110,1,1,0000,1950,0
23636,23636,0,0,0,0,1,0,1011010110,2,1,0000,1951,0
23637,23637,0,0,0,0,1,0,1011010110,3,1,0000,1952,0
23638,23638,0,0,0,0,1,0,1011010110,1,1,0000,1953,0
23639,23639,0,0,0,0,1,0,1011010110,2,1,0000,1954,0
23640,23640,0,0,0,0,1,0,1011010110,1,3,0000,1955,0
23641,23641,0,0,0,0,1,0,1011010110,3,1,0000,1956,0
23642,23642,0,0,0,0,1,0,1011010110,1,1,0000,1957,0
23643,23643,0,0,0,0,1,0,1011010110,2,1,0000,1958,0
23644,23644,0,0,0,0,1,0,1011010110,1,1,0000,1959,0
23645,23645,0,0,0,0,1,0,1011010110,2,1,0000,195a,0
23646,23646,0,0,0,0,1,0,1011010110,3,1,0000,195b,0
23647,23647,0,0,0,0,1,0,1011010110,1,1,0000,195c,0
23648,23648,0,0,0,0,1,0,1011010110,2,1,0000,195d,0
23649,23649,0,0,0,0,1,0,1011010110,3,1,0000,195e,0
23650,23650,0,0,0,0,1,0,1011010110,0,0,0000,195f,0
23651,23651,0,0,0,0,1,0,1011010110,2,1,0000,1960,0
23652,23652,0,0,0,0,1,0,1011010110,3,1,0000,1961,0
23653,23653,0,0,0,0,1,0,1011010110,1,1,0000,1962,0
23654,23654,0,0,0,0,1,0,1011010110,2,1,0000,1963,0
23655,23655,0,0,0,0,1,0,1011010110,1,1,0000,1964,0
23656,23656,0,0,0,0,1,0,1011010110,2,1,0000,1965,0
23657,23657,0,0,0,0,1,0,1011010110,3,1,0000,1966,0
23658,23658,0,0,0,0,1,0,1011010110,1,1,0000,1967,0
23659,23659,0,0,0,0,1,0,1011010110,2,1,0000,1968,0
23660,23660,0,0,0,0,1,0,1011010110,1,3,0000,1969,0
23661,23661,0,0,0,0,1,0,1011010110,3,1,0000,196a,0
23662,23662,0,0,0,0,1,0,1011010110,1,1,0000,196b,0
23663,23663,0,0,0,0,1,0,1011010110,2,1,0000,196c,0
23664,23664,0,0,0,0,1,0,1011010110,1,1,0000,196d,0
23665,23665,0,0,0,0,1,0,1011010110,2,1,0000,196e,0
23666,23666,0,0,0,0,1,0,1011010110,3,1,0000,196f,0
23667,23667,0,0,0,0,1,0,1011010110,1,1,0000,1970,0
23668,23668,0,0,0,0,1,0,1011010110,2,1,0000,1971,0
23669,23669,0,0,0,0,1,0,1011010110,3,1,0000,1972,0
23670,23670,0,0,0,0,1,0,1011010110,0,0,0000,1973,0
23671,23671,0,0,0,0,1,0,1011010110,2,1,0000,1974,0
23672,23672,0,0,0,0,1,0,1011010110,3,1,0000,1975,0
23673,23673,0,0,0,0,1,0,1011010110,1,1,0000,1976,0
23674,23674,0,0,0,0,1,0,1011010110,2,1,0000,1977,0
23675,23675,0,0,0,0,1,0,1011010110,1,1,0000,1978,0
23676,23676,0,0,0,0,1,0,1011010110,2,1,0000,1979,0
23677,23677,0,0,0,0,1,0,1011010110,3,1,0000,197a,0
23678,23678,0,0,0,0,1,0,1011010110,1,1,0000,197b,0
23679,23679,0,0,0,0,1,0,1011010110,2,1,0000,197c,0
23680,23680,0,0,0,0,1,0,1011010110,1,3,0000,197d,0
23681,23681,0,0,0,0,1,0,1011010110,3,1,0000,197e,0
23682,23682,0,0,0,0,1,0,1011010110,1,1,0000,197f,0
23683,23683,0,0,0,0,1,0,1011010110,2,1,0000,1980,0
23684,23684,0,0,0,0,1,0,1011010110,1,1,0000,1981,0
23685,23685,0,0,0,0,1,0,1011010110,2,1,0000,1982,0
23686,23686,0,0,0,0,1,0,1011010110,3,1,0000,1983,0
23687,23687,0,0,0,0,1,0,1011010110,1,1,0000,1984,0
23688,23688,0,0,0,0,1,0,1011010110,2,1,0000,1985,0
23689,23689,0,0,0,0,1,0,1011010110,3,1,0000,1986,0
23690,23690,0,0,0,0,1,0,1011010110,0,0,0000,1987,0
23691,23691,0,0,0,0,1,0,1011010110,2,1,0000,1988,0
23692,23692,0,0,0,0,1,0,1011010110,3,1,0000,1989,0
23693,23693,0,0,0,0,1,0,1011010110,1,1,0000,198a,0
23694,23694,0,0,0,0,1,0,1011010110,2,1,0000,198b,0
23695,23695,0,0,0,0,1,0,1011010110,1,1,0000,198c,0
23696,23696,0,0,0,0,1,0,1011010110,2,1,0000,198d,0
23697,23697,0,0,0,0,1,0,1011010110,3,1,0000,198e,0
23698,23698,0,0,0,0,1,0,1011010110,1,1,0000,198f,0
23699,23699,0,0,0,0,1,0,1011010110,2,1,0000,1990,0
23700,23700,0,0,0,0,1,0,1011010110,1,3,0000,1991,0
23701,23701,0,0,0,0,1,0,1011010110,3,1,0000,1992,0
23702,23702,0,0,0,0,1,0,1011010110,1,1,0000,1993,0
23703,23703,0,0,0,0,1,0,1011010110,2,1,0000,1994,0
23704,23704,0,0,0,0,1,0,1011010110,1,1,0000,1995,0
23705,23705,0,0,0,0,1,0,1011010110,2,1,0000,1996,0
23706,23706,0,0,0,0,1,0,1011010110,3,1,0000,1997,0
23707,23707,0,0,0,0,1,0,1011010110,1,1,0000,1998,0
23708,23708,0,0,0,0,1,0,1011010110,2,1,0000,1999,0
23709,23709,0,0,0,0,1,0,1011010110,3,1,0000,199a,0
23710,23710,0,0,0,0,1,0,1011010110,0,0,0000,199b,0
23711,23711,0,0,0,0,1,0,1011010110,2,1,0000,199c,0
23712,23712,0,0,0,0,1,0,1011010110,3,1,0000,199d,0
23713,23713,0,0,0,0,1,0,1011010110,1,1,0000,199e,0
23714,23714,0,0,0,0,1,0,1011010110,2,1,0000,199f,0
23715,23715,0,0,0,0,1,0,1011010110,1,1,0000,19a0,0
23716,23716,0,0,0,0,1,0,1011010110,2,1,0000,19a1,0
23717,23717,0,0,0,0,1,0,1011010110,3,1,0000,19a2,0
23718,23718,0,0,0,0,1,0,1011010110,1,1,0000,19a3,0
23719,23719,0,0,0,0,1,0,1011010110,2,1,0000,19a4,0
23720,23720,0,0,0,0,1,0,1011010110,1,3,0000,19a5,0
23721,23721,0,0,0,0,1,0,1011010110,3,1,0000,19a6,0
23722,23722,0,0,0,0,1,0,1011010110,1,1,0000,19a7,0
23723,23723,0,0,0,0,1,0,1011010110,2,1,0000,19a8,0
23724,23724,0,0,0,0,1,0,1011010110,1,1,0000,19a9,0
23725,23725,0,0,0,0,1,0,1011010110,2,1,0000,19aa,0
23726,23726,0,0,0,0,1,0,1011010110,3,1,0000,19ab,0
23727,23727,0,0,0,0,1,0,1011010110,1,1,0000,19ac,0
23728,23728,0,0,0,0,1,0,1011010110,2,1,0000,19ad,0
23729,23729,0,0,0,0,1,0,1011010110,3,1,0000,19ae,0
23730,23730,0,0,0,0,1,0,1011010110,0,0,0000,19af,0
23731,23731,0,0,0,0,1,0,1011010110,2,1,0000,19b0,0
23732,23732,0,0,0,0,1,0,1011010110,3,1,0000,19b1,0
23733,23733,0,0,0,0,1,0,1011010110,1,1,0000,19b2,0
23734,23734,0,0,0,0,1,0,1011010110,2,1,0000,19b3,0
23735,23735,0,0,0,0,1,0,1011010110,1,1,0000,19b4,0
23736,23736,0,0,0,0,1,0,1011010110,2,1,0000,19b5,0
23737,23737,0,0,0,0,1,0,1011010110,3,1,0000,19b6,0
23738,23738,0,0,0,0,1,0,1011010110,1,1,0000,19b7,0
23739,23739,0,0,0,0,1,0,1011010110,2,1,0000,19b8,0
23740,23740,0,0,0,0,1,0,1011010110,1,3,0000,19b9,0
23741,23741,0,0,0,0,1,0,1011010110,3,1,0000,19ba,0
23742,23742,0,0,0,0,1,0,1011010110,1,1,0000,19bb,0
23743,23743,0,0,0,0,1,0,1011010110,2,1,0000,19bc,0
23744,23744,0,0,0,0,1,0,1011010110,1,1,0000,19bd,0
23745,23745,0,0,0,0,1,0,1011010110,2,1,0000,19be,0
23746,23746,0,0,0,0,1,0,1011010110,3,1,0000,19bf,0
23747,23747,0,0,0,0,1,0,1011010110,1,1,0000,19c0,0
23748,23748,0,0,0,0,1,0,1011010110,2,1,0000,19c1,0
23749,23749,0,0,0,0,1,0,1011010110,3,1,0000,19c2,0
23750,23750,0,0,0,0,1,0,1011010110,0,0,0000,19c3,0
23751,23751,0,0,0,0,1,0,1011010110,2,1,0000,19c4,0
23752,23752,0,0,0,0,1,0,1011010110,3,1,0000,19c5,0
23753,23753,0,0,0,0,1,0,1011010110,1,1,0000,19c6,0
23754,23754,0,0,0,0,1,0,1011010110,2,1,0000,19c7,0
23755,23755,0,0,0,0,1,0,1011010110,1,1,0000,19c8,0
23756,23756,0,0,0,0,1,0,1011010110,2,1,0000,19c9,0
23757,23757,0,0,0,0,1,0,1011010110,3,1,0000,19ca,0
23758,23758,0,0,0,0,1,0,1011010110,1,1,0000,19cb,0
23759,23759,0,0,0,0,1,0,1011010110,2,1,0000,19cc,0
23760,23760,0,0,0,0,1,0,1011010110,1,3,0000,19cd,0
23761,23761,0,0,0,0,1,0,1011010110,3,1,0000,19ce,0
23762,23762,0,0,0,0,1,0,1011010110,1,1,0000,19cf,0
23763,23763,0,0,0,0,1,0,1011010110,2,1,0000,19d0,0
23764,23764,0,0,0,0,1,0,1011010110,1,1,0000,19d1,0
23765,23765,0,0,0,0,1,0,1011010110,2,1,0000,19d2,0
23766,23766,0,0,0,0,1,0,1011010110,3,1,0000,19d3,0
23767,23767,0,0,0,0,1,0,1011010110,1,1,0000,19d4,0
23768,23768,0,0,0,0,1,0,1011010110,2,1,0000,19d5,0
23769,23769,0,0,0,0,1,0,1011010110,3,1,0000,19d6,0
23770,23770,0,0,0,0,1,0,1011010110,0,0,0000,19d7,0
23771,23771,0,0,0,0,1,0,1011010110,2,1,0000,19d8,0
23772,23772,0,0,0,0,1,0,1011010110,3,1,0000,19d9,0
23773,23773,0,0,0,0,1,0,1011010110,1,1,0000,19da,0
23774,23774,0,0,0,0,1,0,1011010110,2,1,0000,19db,0
23775,23775,0,0,0,0,1,0,1011010110,1,1,0000,19dc,0
23776,23776,0,0,0,0,1,0,1011010110,2,1,0000,19dd,0
23777,23777,0,0,0,0,1,0,1011010110,3,1,0000,19de,0
23778,23778,0,0,0,0,1,0,1011010110,1,1,0000,19df,0
23779,23779,0,0,0,0,1,0,1011010110,2,1,0000,19e0,0
